1,"Stephen G. Breyer  What has that to do with it?  I don't see what that has to do with it at all.   Stephen G. Breyer  I mean, the reason I say that is I thought we were following a statute, and what the statute tells us is that the value of what they receive has to equal $4,000.  They receive a set of promises to pay so much a month and the right to repossess if those promises are not kept.  Now, that's what the statute tells us to do.  So let's do it.  What do we care how they arrived at the $4,000?   Stephen G. Breyer  Whatever it said in Rash, reading the statute, unless they actually contradicted that, doesn't the statute say what I just said?  So the problem in the case is how do we value the stream of payments plus the repossession value?   Stephen G. Breyer  I would have thought that that kind of thing is something bankruptcy judges are paid to make judgments about all the time.   Stephen G. Breyer  Of course, you do.   Stephen G. Breyer  Of course, you do.  There is a risk of nonpayment and anything that didn't take that into account would not be equating the property with the $4,000.   Stephen G. Breyer  It's evidence at a different time before you had all the considerations.  I mean, we're going in circles, and I mean, in some respects it's good, in some respects it's bad.   ",02-1016
0,"Stephen G. Breyer  How...  how many default?   Stephen G. Breyer  Well, how do we know how...  how many...  what's the percentage of people in this chapter that default within a year on...  on a payment of about $128 a month I guess, that was a small percentage of what they were paying into the court?  What's the figure?   Stephen G. Breyer  60 percent fail within a year?  You said that 40 percent failed overall.   Stephen G. Breyer  No.   Stephen G. Breyer  I asked you how many...  this is...  or let's take it then giving you the benefit of the doubt.  The payment plan was for 17 months.  What is the percentage of people who fail to make a...  I guess it was about 10 percent or 20 percent of the amount he was paying into court.  How many fail to make that kind of payment within 17 months?   Stephen G. Breyer  Correct.  That's what I would think.  So what is wrong with us saying just by chance what the statute says?  What the statute says is, bankruptcy judge, here's what you do.  You create a stream of payments such that that stream of payments plus the value of the repossession equals $4,000.  Now, that's your job.  Go do it.  So I would have thought, if I were the bankruptcy judge, the way I'd do it would be by looking to the prime rate and then asking me...  asking you or others to tell me how much riskier this is than the prime rate, and I'd choose a number.  And I can't imagine how we're going to come one whit closer than that general instruction, but you'll tell me why it is possible to come closer.   Stephen G. Breyer  Contract rate...  if there has to be a number that's wrong, it has to be that one.   Stephen G. Breyer  The contract rate by definition was entered into at some significant period of time prior to the present, and the present, by chance in this instance, is 2 years later, and we know that interest rates fell at least 1 or 2 percent during that time.   Stephen G. Breyer  So...  what?   Stephen G. Breyer  That's impossible.  The prime rate...   Stephen G. Breyer  If that's so, then the risk went up.   Stephen G. Breyer  No.     It isn't?   Stephen G. Breyer  Oh, okay.  Okay.   Stephen G. Breyer  All right.   Stephen G. Breyer  All right.   Stephen G. Breyer  All right, because it's a usury problem.   Stephen G. Breyer  So...  so you would be free with your experts to come in and say why it happens to be that the bankruptcy judge is wrong to take the prime rate and add a risk factor, but ordinarily a contract entered into in advance would not be good evidence of what the interest rate is today.  Now, where am I wrong in that?   Stephen G. Breyer  At a prior time.   Stephen G. Breyer  Yes.   Stephen G. Breyer  Oh, yes, of course.  I'm...  but I'm...  I'm simply saying isn't it true by definition that a contract entered into at an earlier period of time where interest rates fluctuate is not going to be very good interest...  evidence of what that interest rate is today.   Stephen G. Breyer  Well, that may be.   Stephen G. Breyer  Well, that may be, but what I didn't understand about your answer is when you said that the contract rate must be more accurate than the formula.   Stephen G. Breyer  Since the formula by definition is perfect...   Stephen G. Breyer  Since the formula is an instruction to equate the value of the stream of payments plus repossession with $4,000, the formula by definition is perfect.   Stephen G. Breyer  Well, why isn't it?   Stephen G. Breyer  You're saying I take...  you're saying that...   Stephen G. Breyer  Wait.   Stephen G. Breyer  Answer...   Stephen G. Breyer  Would it satisfy you if we said this?  Suppose we said we see what we're after here.  The objective is to equate the stream of payments plus repossession with $4,000.  Now, on the one hand, we know it can't be lower than the prime.  On the other hand, if the creditor wants to come in and give a...  present his evidence, the contract, of how risky this person is, then in fact it is evidence absolutely.  And the bankruptcy judge will look at it, and he'll try to figure out the pluses and the minuses, what's happened to the interest rate, whether this particular person is a good or bad risk, and he'll choose a number.  Don't judges do things like that all the time?   Stephen G. Breyer  But no.  But does what I say satisfy you?   Stephen G. Breyer  If not...  because?   Stephen G. Breyer  Nobody is disagreeing with you about that.  That...  what we're...  I think what we're trying to get to...  it's a practical question.  I actually think my approach is more perfect than Justice Scalia's perfect approach.     [Laughter]   Stephen G. Breyer  But the reason is it asks the right question.  Now, what you're telling me is that by asking the right question, the bankruptcy judges systematically have not done it right.  And...  and I see your point.  So...  so what we're...  so we're trying to think of a form of words we could say which would lead...  I can't say take the contract rate because I know that must be wrong.   Stephen G. Breyer  We could say take the contract rate and go down, and then they'll have the same problem.  I...  I mean...  all right.  But that's what we want them to do, is to honestly equate the value of the payments with the $4,000.   Stephen G. Breyer  I think everybody wants that, and we're searching...  at least I am...  for a way of how to do that.  You keep telling me you take contract rate.  I hate to tell you I keep thinking no.   Stephen G. Breyer  I understand.  Tell me an...  a question I don't know the answer to.   Stephen G. Breyer  When...  when...  if you repossess...  if he defaults again...  I mean, the first time he got into bankruptcy.  Now, we've got the plan.   Stephen G. Breyer  And suppose he doesn't make the payments on the truck.  Does it then cost you a lot of money to go back even though you say to the judge, judge, this is the second time?  We'd like our truck now.  It's only worth $2,000 now.  And you still have to pay the $75, get your witnesses and everything the second time?   Stephen G. Breyer  Is that compensated for to some extent...   Stephen G. Breyer  that factor by the fact they're using Blue Book value to value the car rather than what it'd actually be worth in your hands once you repossess it?   Stephen G. Breyer  Maybe they're not.   Stephen G. Breyer  But what about then taking this idea?  I'm trying to figure out how...  we say, okay, we really mean it.  It has to equate those two things.  Now, that put...  and...  and then stop and say, you can do it with...  I...  I think, you know, prime plus or whatever, maybe the other.  But...  but then put the burden back on you to produce some real evidence and statistics about what happens to people we don't know about.  Now, who are those people?  We agree they've gone into bankruptcy, so they're risky, but they're also trying to get a second chance, and they also want to keep things like the truck because it will help them in their business.  And the bankruptcy judge has sat there and looked them in the eye.  And you have all those things about it which you don't have about the people you're giving the 21 percent to which is a great mass of undifferentiated people.  So then you have the burden of trying to bear it out with statistics and so forth that these people really are risky.  And the bankruptcy judge can't just sit there and say, oh, I feel sorry for them.  All right?  What about something like that?   Stephen G. Breyer  No, I mean, you wouldn't have to go that far.  Maybe you just have to do it in one or two.  But at least we'd get to the stage of people who have trucks and use them for a year and, you know, at least we'd have somewhat better information than just knowing about the default rate in bankruptcy cases in general.  And we get a little finer than that.  You see, that's what I'm trying to work with.   Stephen G. Breyer  I don't have an answer.   ",02-1016
1,"Stephen G. Breyer  So what's your view of that?  Because if you're right on that ICC bill of lading and the limit is the same, we don't have to reach the other question, which I think is much harder.   INTERRUPTING Stephen G. Breyer  All right.  So what are we... what are we supposed to do?  What do I look up to find out whether you're right about this and we don't have to reach the other question?   INTERRUPTING Stephen G. Breyer  What about--   Stephen G. Breyer  --Why is it?   INTERRUPTING Stephen G. Breyer  Why is it?  Now, this is maybe only me, but I don't think it is.  What... the basic question, in my mind anyway, in respect to the Hamburg Sud bill of lading is one I would have thought would have been answered in the law clearly.  I said the Supreme Court cases aren't clear because they don't say what the theory behind them is.  I read all these amicus briefs.  They don't really seem to me to come to the point.  You have a shipper of some goods.  He goes to an independent freight forwarder who then enters into a series of contracts.  I don't care if they were ships or trains or whatever.  And something happens to the goods.  Maybe they weren't shipped.  Maybe that independent freight forwarder went bankrupt.   Stephen G. Breyer  And the... Mr. Shipper wants to sue one of these carriers.  Well, he didn't sign the contract, and the person who signed it was an independent freight forwarder, not wholly his agent.  Okay.  Can he do it or not do it?  I have all about the law of France in one of these briefs, except they just don't tell you the answer to that question.  They just don't tell you whether in France, Sweden, or Finland or some other place, when the shipper wants to go and sue one of those carriers, he can recover.  There's a... there's a limit... liability limitation in the contract.  The contract is enforceable.  There could be 100 situations where it comes up.  What's the answer?  I'm amazed that that's never been answered in 200,000... 2,000 years of people shipping things.  All right.  So... so why is this so unclear?  Why can't I get an answer?  And I just can't find it.   INTERRUPTING Stephen G. Breyer  I agree it's very unreasonable.  But even I can't say there's a general rule of law against behaving unreasonably.  So, therefore, I look for a theory.  What's the legal basis?   INTERRUPTING Stephen G. Breyer  Is it clear that they're applicable... the tariff as a matter of law... to a shipper that hires an independent freight forwarder to arrange for the shipment?   Stephen G. Breyer  Okay.   ",02-1028
0,"Stephen G. Breyer  Why not?  I mean, all over the world, people ship with these bills of lading.  The shipper simply gets a piece of paper.  It says it's a bill of lading and it's going to be sent to anyone of 5 billion destinations.  Four billion of the 5 billion will involve some little bit of inland travel.  Now, if suddenly the laws of 50 States were to apply to all those bill of ladings, wouldn't it be an all-time mess?   Stephen G. Breyer  Because?   INTERRUPTING Stephen G. Breyer  Is there anything I can read that would help me decide if it really would be a mess or wouldn't be a mess?   Stephen G. Breyer  But I mean, the... the argument, which I'm really interested in your addressing, is that overall, naturally any insurance company would like to get the money if it could.  But overall, a system that's developed where the shippers buy first party insurance and get their money if they're hurt and the carriers all know their tort liability is limited in contract liability is one that overall avoids lawyers, avoids lawsuits, avoids tremendous expense, and has led to lower rates and better service.  Okay.   INTERRUPTING Stephen G. Breyer  All right.  This happens all the time.  If it happens all the time that the subrogated insurer goes and sues someone down the line with whom the shipper himself did not enter into a liability limiting contract, why, after reading these briefs, do I feel I can't find a case in point--   Stephen G. Breyer  --but for, arguably, this old case of the Supreme Court?   Stephen G. Breyer  Hartford Insurance, okay.   INTERRUPTING Stephen G. Breyer  All right.  So maybe that is what's happened.   Stephen G. Breyer  Now, let me ask you.  Is it necessarily going to be true that if we agree with you and shippers in general did want to have first party insurance and did want to contract for these lower rates, et cetera, you just couldn't create the system because carriers down the line would look back and see that the independent freight forwarder was the party in interest at the first contract for transportation would have no idea whether, behind that independent freight forwarder, there stood another independent shipper or there did not, and thus would not know whether his liability was really limited or not, and therefore would have to charge a price that in fact reflected a liability regime where he might have to pay up?   Stephen G. Breyer  But I'm now taking your answer to my question is your--   INTERRUPTING Stephen G. Breyer  --No, there is no way to do it--   INTERRUPTING Stephen G. Breyer  --if in fact... all right.  If there is a way to do it, I want to find out.   INTERRUPTING Stephen G. Breyer  The problem with the professors was I thought not all, but most of the cases they cite, they're citing for the proposition that the person, i.e., the independent freight forwarder, is indeed independent and not the agent of the shipper.  I... I got that.  But what I wonder, of course, is whether that fact translates in their law into the conclusion that therefore the carrier ultimately is... that he cannot assert a liability limitation.  That's the ultimate question.  And there were one or two that did seem to say that, but most of them just didn't seem to talk about that issue.   INTERRUPTING Stephen G. Breyer  Britain does it differently though, I take it.   Stephen G. Breyer  Britain does it differently in--   Stephen G. Breyer  --Well, you'd have to say... I mean, you'd have to say that Northern case rests on the principle that the agent... he's not an agent for most purposes, but he is an agent for the purpose of... of entering into a liability limitation.  And that's not unheard of in the law.  It... it's an agency type power that's given to a person who isn't an agent.  And the argument would be, well, that's the precedent here.   Stephen G. Breyer  Why, if that's right... let... just why... as a simple, empirical question, if... if this is so, you know, fairly clear, he's not an agent, independent, you can't enforce the liability thing, why aren't the case books filled or the... the reports filled with cases where an insurer went... and it subrogated, went and sued somebody down the line and they asserted a liability limitation and people laughed and said it's not... you can't assert that, he never entered into a contract with you?  Why isn't that true in all these eight foreign countries?   INTERRUPTING Stephen G. Breyer  Why can't we find those cases?   Stephen G. Breyer  To find judgments.  No, I'm sorry.  We would find in insurance records, for example... insurance companies... they're proud of the money they get back.  It would be easy to locate lots of instances where insurance companies did recover, subrogated, from carriers down the line who were unable to assert liability limitations.   INTERRUPTING ",02-1028
1,"Stephen G. Breyer  Yes, yes, but which is more consistent...  which is easier to say is consistent with the Fourth Amendment?   Stephen G. Breyer  I would just...  I'm mixed up with easier because I don't...  which is...  the two cases that he gave, in which do you think it's easier for you to win your argument?   Stephen G. Breyer  In other words, this case is easier?   Stephen G. Breyer  This case is easier?   ",02-1060
0,"Stephen G. Breyer  Well, that sounds a little colorful, but...  but in my own mind I'm thinking that this is asking people to help with crime investigation and to spend 10 seconds listening to the request.  Now, it's...  I was delayed 2 hours...  not 2 hours, but like 2 minutes anyway, or 3 minutes, this morning coming in, for the last couple of days because they had some tree pruning equipment, all right?  So maybe they could put that on the sidewalk and not delay me, but I don't mind.  I did actually mind, but I mean...     [Laughter]   Stephen G. Breyer  but...  you see, it's not...  what their argument is, and that's, at least for me, what I'd like you to address, is this is not much of a...  of a demand on people to stop for 10 seconds when they're trying to find out somebody who killed someone and...  and we just want you to listen for 10 seconds.  Now, why...  why is that such an unreasonable thing for the police to ask the public to do?  Nobody has to take the flyer, they don't even have to help.   Stephen G. Breyer  I...  I don't care about the...  I'm asking you...  I understand...  I'm asking you why it's unreasonable.  That's the word in the Fourth Amendment and I tried to make it as...  as reasonable-sounding as I could.  Maybe somebody else could do better, but I want your response to my effort to make this sound very reasonable.  That's what I'm interested in, your response.   Stephen G. Breyer  I don't really want to hear cases so much.  I want to hear in common sense why this isn't a reasonable thing to do.  I'm not saying you even have to convince me to win your case, I'm just saying that for...  I'd like to know why, in ordinary, common-sense English, this isn't the most reasonable thing in the world?  Now, I'm...  I'm now overstating it so you'll be sure to give me an answer.   Stephen G. Breyer  That's pretty serious, isn't it, called hit-and-run?   Stephen G. Breyer  All right, so all that's at stake is that it was a hit-and-run and the guy's dead, all right.  So...  so now what has that to do with the reasonableness of this?  I'm not...  not asking you facetiously because I think maybe you think you want to tie it in and I just want you to do it.   Stephen G. Breyer  So you mean that it might be reasonable to do it for some serious crimes but not for less serious?   Stephen G. Breyer  Now you seem...  seem to be arguing the same thing that, other things being equal, if you lose on your other points you could only do it in a serious but not non-serious.  Is that what you're...  is that the point you're making?  And if so, I want to know what the line is.   ",02-1060
1,"Stephen G. Breyer  My understanding is... is right... is that 113 says that if there is a civil action under 107, then you get the contribution.   INTERRUPTING Stephen G. Breyer  Well, and so then... and... and there might be because I was interested in... you said that it's true that the common law rule was no contribution among tortfeasors, but almost everywhere that's been changed, is my impression, either by statute or... or perhaps by judicial decision, so that now you can read the Restatement of Torts, and it seems to say that in most instances, for example, this one... nuisances, say.  Nuisances.  There... there would be a right of contribution in... almost everywhere under not old common law principles, but as the law has... has changed in the 20th century.   INTERRUPTING Stephen G. Breyer  Is that right?  I want to--   INTERRUPTING Stephen G. Breyer  --Oh, I see. I see.   ",02-1192
0,"Stephen G. Breyer  It doesn't... what it says... in the complaint here that I have, it says pursuant to CERCLA... then you cite 113... Aviall is entitled to seek contribution from Cooper as a person liable or potentially liable under CERCLA 107.  But you don't say liable to you.  You don't say you're bringing it under 107.  I mean, obviously, they are a person who's potentially liable under 107, but is that what you mean by asserting a 107 claim?  I mean, I could go sue them and claim they're a person liable under 107.  Anybody could in the world, and is that what you're doing there, saying--   INTERRUPTING Stephen G. Breyer  --You say they are a person who's liable under 107.  You say you're bringing the action under 107?  No.  You say you're bringing it under 113.   INTERRUPTING Stephen G. Breyer  All right, I see.  But I have the right language anyway, and I better read it again is your point.   INTERRUPTING Stephen G. Breyer  It says, nothing in this subsection shall diminish the right of any person to bring an action for contribution in the absence of a section... in the absence.  Now, does that create the right?   INTERRUPTING Stephen G. Breyer  Your argument is that the first sentence says that you or anybody can get contribution following or during a civil action under 107.  And then the last sentence means anybody can get a right for contribution any other time as well.   INTERRUPTING Stephen G. Breyer  This isn't much of a section.  I mean, it's sort of interesting what it's trying to do there.   Stephen G. Breyer  No, no.  But in your view that's how we should read it.  We should read it as if it said if you want $1,000, go at a certain... go any... sorry.  You understand what I'm driving at.   INTERRUPTING Stephen G. Breyer  Have you got any other statute like this?  I... the... it's sort of like... I have found my example.  You see in the newspapers sometime, if you present this coupon to Brooks Brothers, they'll give you a 20 percent discount.  And then it says, and if you don't present the coupon, we'll give you a 20 percent discount.  [Laughter]  So it's sort of like that, as you're reading it.  And... and I... I find it hard to think of any other example in the statute books that's like that.   INTERRUPTING Stephen G. Breyer  So your point is it's emphasis.  Is that what it is?  It's emphasis because in fact during or after, the word during adds nothing.  The word, or after, adds nothing.  If you give the last sentence the reading you're giving it, that you say in the historic circumstance where everybody was fighting about this, Congress put it in really to emphasize that.   INTERRUPTING Stephen G. Breyer  Is... is that basically the point?  Because they were fighting the Department of... whoever, the DOJ or somebody who had a different view of it and they wanted to emphasize it.   INTERRUPTING ",02-1192
1,"Stephen G. Breyer  Suppose you didn't give that very broad meaning to any entity, but you included State entities that had been in the business and were otherwise authorized by State law to go into this business and then the State changes its law and without having a section (b) requirement, because you have loads of power under section (b), so we assume the entity meets section (b)'s test, but it passes another law which says, by the way, the municipality can't go into it.  And previously they had.  So...  so we're not...  we're...  we're talking about only entities that have proved themselves fit, willing, and able to offer the...  the...  to offer the business.   Stephen G. Breyer  Now, why...  why would that not be included?   Stephen G. Breyer  No, no.   Stephen G. Breyer  But what we want...  we want...  we have implicitly there and it would be necessary in the State case but not in the private entity case an entity that is fit, willing, and able.  And...  and an entity that is fit, willing, and able can include a municipality.  So what this statute is after is the State passing a new law changing the status of an entity that was previously fit, willing, and able.   Stephen G. Breyer  That...  that's correct, but it's defined by State regulatory law in respect to those entities at least that have previously offered the business.   Stephen G. Breyer  You see, in other words, but your argument here is coming down to the difficulty of trying to draw the distinction I'm suggesting.   Stephen G. Breyer  Suppose they...  they did...  is it totally Ashcroft you're relying on?  Gregory v. Ashcroft?  The...  suppose you looked at the statute as saying it doesn't prohibit States from enacting all kinds of laws that have the effect of prohibiting people to enter the business.  Tax laws, for example, might leave them without money to do it.  It's only talking about specific laws aimed at saying you can't enter.  And if it's aimed at specific laws saying you can't enter this business, then couldn't you say where a State's entity otherwise would have the authority to enter, then the State cannot pass a law that says in those circumstances you cannot enter telecommunications such as municipality as well as private company?  Now, what's wrong with that interpretation?  What I'm doing is I'm trying to deal with what I thought of myself and they confirm is the major objection that this can't be administered once we start down the path I'm just starting down.   Stephen G. Breyer  No, no.  It would be...  the question would be whether they had the authority to do it.  If they had the authority to do it, then the State...  what it could not do is it could not pass a law which aims at primarily...  aims at primarily their authority to enter telecommunications.  They could do all kinds of other things including removing authority as long as it were general, and then there would be middle cases where the authority, you see, is...   Stephen G. Breyer  It's a one-way ratchet.   ",02-1238
0,"Stephen G. Breyer  But it doesn't mean any fish, for example.  I mean, there are a lot of things it doesn't mean.   Stephen G. Breyer  If...  if for purposes of...  will you assume with me...  and I may be the only one who thinks this.  But I think when you use words like any entity or the word any, that there's an implicit scope, and since I think there's an implicit scope, I'm trying to define that scope.  So I don't want to...  I mean, it's not going to help me for you to say, well, it's clear because I don't think it's clear.  But at that point, I now want to...  to find out whether...  explore what you said that, well, if we did apply this to the States and their municipalities, all we would really be doing is targeting laws.  Now, I did my best to pose some questions along those lines, but I was met with the answer which strikes me as a pretty good answer.  There's just no way to do what you're suggesting.  It's going to be a nightmare.  Justice Scalia suggested one reason it was a nightmare.  And I'd add that in the case of private companies, this statute is designed to give the private company the right to enter or the right to quit.  Once you apply it to a municipal entity, it has the right to enter, but it could never quit.  Now, that would be bizarre.   Stephen G. Breyer  So given the...  the sovereign immunity...  you know, the sovereign...  all...  all the things we've been talking about in general, given the difficulty of drawing a line, which seems virtually impossible or very hard, and given the one-way ratchet I just described, it can't be that Congress intended to include municipal entities within the scope of the word, any entity.  What...  what is your...  that's...  I'm trying to get to the merits.   Stephen G. Breyer  What's your response to that?   Stephen G. Breyer  I see the answer to that part, which is you're saying they have to do it anyway, and I understand that.  Whether...  I'm not sure I agree, but I understand it.  What about the part that it's a one-way ratchet?  And there I think that local governments unlike local private businesses act through regulation, at least normally.  And so the statute talks about a requirement, a local requirement or a local regulation, and therefore, a State, State A, that does not permit its municipalities to go into the business, then passes a statute that does permit it, then the local council passes a regulation that says we'll do it, which is now a requirement, and when either tries to repeal either, they run right straight into your...  to this statute forbidding it as you interpret it.  And now, that's why I say it's a one-way ratchet in respect to municipalities, but not a one-way ratchet in respect to private businesses.   Stephen G. Breyer  But the State could not repeal the statute.   Stephen G. Breyer  So what does...  what does...  Is there any argument for putting...  leaving this up to the commission?  That is, can it be done?  Because I can see a complex interpretation that may be workable that you're suggesting and may be helpful competitively, frankly.  And I also can see some good arguments against, assuming Congress intended that complex interpretation.  But under those circumstances, maybe Congress purposely leaves it somewhat ambiguous permitting the commission to go one way or the other, and although you've lost it in the commission so far, maybe in the future, the commission would say, well, we think we want to Chevronize this, in other words.   Stephen G. Breyer  What do you think about that?   ",02-1238
