1,"Ruth Bader Ginsburg  It showed what the creditor had been getting before, and that, I thought, was the argument, that in...  out of chapter 17...  13, in chapter 13 our contract rate was 21 percent, and that represents what it would cost this borrower if he were today to take those funds, get the same funds.  It would cost him 21 percent because he's a high-risk borrower.  That's...  that's the theory.  But you're saying that that is a wrong theory, as Judge Rovner said in her opinion, but it's...  it's not because it's more difficult to apply than some other theory.   Ruth Bader Ginsburg  I think you're...  you're saying that that's a wrong approach, and maybe you'll say why.   Ruth Bader Ginsburg  Let me ask you this...  this piece of it.  The...  Justice Scalia said to give this kind of you-pick-it discretion to the bankruptcy judge is a worrisome thing, but all of the cases that take this approach, the Treasury bill approach or the prime, seem to have a rather narrow range for that risk factor.  They go from 1 percent to 3 percent, and none of them go over 3 percent.  Where did they...  where did that range...  who invented that range that 3 percent would be the ceiling?   Ruth Bader Ginsburg  A what payment?   Ruth Bader Ginsburg  Because if this had been foreclosure value, then if we were going through this exercise, well, the creditor would...  would then sell the asset and...  and charge a...  a new borrower with the same rate of interest.  But the asset would be worth much less than the price...   ",02-1016
0,"Ruth Bader Ginsburg  Your...  If you take Mr. Salmons' point that now we're in bankruptcy, it's a different world, and we've got one creditor...  let's say $4,000 is the principal for both, but one lent at prime and one lent at subprime.  Once we're in the universe of bankruptcy, why shouldn't those two lenders, both with $4,000 principals, be treated the same?   Ruth Bader Ginsburg  But once you're in the bankruptcy, the risk of getting back the $4,000 is the same for both creditors, isn't it?   Ruth Bader Ginsburg  But don't you get certain advantages?  I mean, you do have the wage order.  So there's a court supervising that this wage...  every month that this person, this borrower, is going to have to pay.  And in the...  in...  in that setting you also have...  going back to Rash, the one thing I don't understand about it because it seems you want to take it the high side both ways.  You've already been given the replacement value rather than the foreclosure value.   Ruth Bader Ginsburg  So if we're going to do it your way and say, well, now, suppose the lender foreclosed on the asset, made a new loan at the 21 percent rate...  but you would have to use not the replacement value, the higher value.  You could only use what you could get on foreclosure if we follow your theory about we should make it just like you sold the asset, got money, and made a new loan.  But the...  but you...  but the amount that you got would be much less than the replacement value which is what you're getting inside the bankruptcy.   Ruth Bader Ginsburg  But isn't that one of the adjustments that would have to be made?  You couldn't say adjust 20 percent against $4,000.  You'd have to say $4,000 minus because your foreclosure price is going to be much lower than the replacement costs that you've got in the bankruptcy.   Ruth Bader Ginsburg  Well, Mr....  Mr....  it is to this extent.  Most of these debtors are very small debtors.  You say take the contract rate as the presumptive rate and then we're going to knock down for all these other things.  The high replacement cost that...  is one thing.  The interest that they got before bankruptcy is another.  The transaction cost that they're saved, another.  And so let the debtor come in and show that.  But the debtor has no money at all and certainly you don't want the debtor's money eaten up hiring an attorney and further depleting the money that could go to the creditors.  So it seems to me wildly unrealistic to expect that if you say the presumptive price is the contract price, you're going to get a debtor who will be able to...  I mean, I was surprised, looking at this record, that this debtor got an expert.  Who...  who paid the expert?  Maybe because the union was involved?   Ruth Bader Ginsburg  But isn't it typical that these chapter 13 debtors don't have lawyers and don't have experts?   ",02-1016
1,"Ruth Bader Ginsburg  Mr. Phillips, I hope maybe you make... you're going to make this point later, but it seems to me it's very important which contract controls because the Government has made an argument, as you know, that the COGSA limit, the $500 per package, would not apply under the ICC contract, that the number there would be $450,000.  It's... so I hope you will explain to us why... if you think that the Government is wrong, why they are wrong in saying if it's the ICC contract with Kirby, then the appropriate limit is not COGSA but the $450,000.   Ruth Bader Ginsburg  One... one brief does take quite a clear position on this.  I don't know if it's right or wrong, but respondents tell us that there's nowhere in the world except Venezuela where the cargo owner, Kirby here, would be bound by a bill of lading that the ocean carrier issues to the... a non-vessel-owning common carrier.   Ruth Bader Ginsburg  Does it make any difference that we have this division between freight forwarders who act as agent for the cargo owner and the so-called NVOCC that... that act as principal vis-a-vis the ocean carrier?   ",02-1028
0,"Ruth Bader Ginsburg  Mr. Frederick, there are diversity cases in which Federal maritime law has applied.   Ruth Bader Ginsburg  So it doesn't follow like the night, the day, that because it's brought under the heading of diversity, that therefore State law applies.   Ruth Bader Ginsburg  If you're right, Mr. Frederick, that it's State law that controls, then why should we decide anything beyond that choice of law question?  Because if State law controls, then Louisiana could do it one way, Mississippi could do it the other way.  Why should we be concerned what the substantive answer would be if State law controls?   Ruth Bader Ginsburg  Whatever.  If there's contract determination under State law, why should this Court be resolving the question, however clear it may be?     We submitted that the Court should dismiss as improperly granted, Justice Ginsburg.   Ruth Bader Ginsburg  We've opposed certiorari.  We've put... used every line of every brief that we've been able to submit in this case.  This is an interlocutory appeal of a tort brought in diversity where there's a contract interpretation issue raised as a defense.  Our position all along has been that this Court should not decide the case.  But if I could turn to the merits--   Ruth Bader Ginsburg  Mr. Frederick, you... you--   Ruth Bader Ginsburg  --What... what does govern their liability in your view?  You referred to this circular a couple of times.  That's not a tariff.  Is... is your position they were negligent and whatever the damages you proved?   Ruth Bader Ginsburg  So what does the... what does the circular have to do with anything?   ",02-1028
0,"Ruth Bader Ginsburg  Does one have a...  in...  is it...  a greater sense of privacy walking down a main thoroughfare than being in a car?  I understand the distinction between a home or an office, but you're out there on the street and the police could make...  could...  the police could go to any particular pedestrian and say, could you tell me if you know anything about X crime that was committed in this neighborhood and the police could do that?   Ruth Bader Ginsburg  It might distract drivers if...  if a big sign on the road...  on the highway when you're supposed to be looking at the road.  That might be a reason, but there's a...  there's an aspect of this, you've repeated the police many times, and one of the worrisome things of this set-up is all you need is a crime, and in major metropolitan areas there are crimes, multiple crimes every day.  Who makes the decision?  The local police chief.  And then after some, you can get into court.  It's...  it's not like the law dictates this or even the State's Attorney General, but it's in every town, the local police chief that may have just a range of views about using roadblocks.   Ruth Bader Ginsburg  But you couldn't...  you couldn't do this to try to get the perpetrator.  That would clearly be Edmond, and there seems to be something odd about saying, police, you can't have a roadblock in a neighborhood where you think that it's likely the suspect is living, but you can if you say what you're looking for, it's not the suspect, but witnesses.   ",02-1060
1,"Ruth Bader Ginsburg  Are you saying it would be okay to have a roadblock to collect for the policemen's benevolent fund?   Ruth Bader Ginsburg  Mr. Ramsell, did I understand your argument to be that if the crime had been a child abduction, that this kind of roadblock to try to get evidence would be permissible?   Ruth Bader Ginsburg  Well, why if...  if it's the danger involved and wanting to save a life that we hope is still in being, why isn't the same thing if you're trying to get evidence about a hit-and-run person who kills people on the highway?   Ruth Bader Ginsburg  And what about a rape murder that...  you know that that's not just a hypothetical case?   Ruth Bader Ginsburg  A rape murder recently occurred and the police set up a roadblock to get evidence.   Ruth Bader Ginsburg  So would this...  would this case have been different if it had been the next day rather than a week later?   Ruth Bader Ginsburg  So if you need a little...  if you have a little evidence, then you can seek more.  But if you had none, you can't try to get a lead by this technique?   Ruth Bader Ginsburg  There wasn't very much on the flyer, was there?   Ruth Bader Ginsburg  We...  we have it someplace, don't we?   Ruth Bader Ginsburg  Is it true that...   Ruth Bader Ginsburg  Mr. Ramsell, do you know...  going back to Justice Souter's question...  whether in the aftermath of Sitz there have been an increase in sobriety checkpoints in this country?   Ruth Bader Ginsburg  But do...  do they exist in Michigan anymore, these sobriety checkpoints?   ",02-1060
0,"Ruth Bader Ginsburg  They... they said that as a matter of Fifth Circuit law.  I think, is it not true, that the Fifth Circuit says these two, 107... and what's the other?  113.  They're supposed to be merged in one claim.  I thought that was Fifth Circuit law that the parties were obliged to follow.   Ruth Bader Ginsburg  So they were doing what the Fifth Circuit--   Ruth Bader Ginsburg  --They were doing what the Fifth Circuit told them to do.   Ruth Bader Ginsburg  And you can't fault a litigant for that.   Ruth Bader Ginsburg  As I understand it, this cleanup was initiated because the State agency said you've got a contamination problem and if you don't do something about it, we're going to enforce our law against you.  It's not that it just was... we're dealing... not just dealing with a volunteer.  Isn't that so?   INTERRUPTING Ruth Bader Ginsburg  Was one... was one of those communications you're going to do it, otherwise we're going to enforce our law against you?   Ruth Bader Ginsburg  If--   Ruth Bader Ginsburg  --If it's true that the State said you've got a contamination problem, cure it, why would we want to construe Federal law as saying don't clean up sooner, wait until, say, EPA goes after you?  Why would it make any sense to construe the law that way?  I... I would think that there would be every reason why you would want to read it to say clean up sooner, not later.   Ruth Bader Ginsburg  But you might be sitting... EPA has got a lot of things on its agenda.  You might sitting... be sitting around waiting forever till EPA comes after you.   Ruth Bader Ginsburg  Do I understand your... your position correctly that a State or a Federal administrative order won't do or a State or Federal threat of enforcement won't do, that the only thing that will count is a settlement... a signed settlement agreement, whether it's between the State administrator or the Federal administrator, but just the... the mere order that you clean up, threat that we will enforce if you don't, that that doesn't count?   Ruth Bader Ginsburg  Wholly a volunteer?  There was... there was a State agency in the picture.   INTERRUPTING Ruth Bader Ginsburg  There was a threat of enforcement if they didn't clean up, as I understand.   INTERRUPTING ",02-1192
1,"Ruth Bader Ginsburg  What about the State agency?  I mean, the State agency was telling you you got a problem, clean it up.  Why wouldn't such an agency be an easier place to get a settlement from than EPA?   INTERRUPTING ",02-1192
1,"Ruth Bader Ginsburg  If the...  if the statute were clear, if it said public...  it said any entity, public or private...  but you're...  you're making an argument now that seems to say no matter how clear this was, there would still be a vulnerability.   Ruth Bader Ginsburg  Well, wouldn't...  wouldn't any...   Ruth Bader Ginsburg  any entity, public or private, wouldn't that do?   Ruth Bader Ginsburg  What is the United States' position about utilities, public utilities, electric companies?   Ruth Bader Ginsburg  To enter this business.   Ruth Bader Ginsburg  Suppose it...  suppose it's mixed ownership, city and private.   Ruth Bader Ginsburg  Do we know how many States allow their municipalities to enter this business?   Ruth Bader Ginsburg  Yes.  In other words, you're arguing for a position it's up to the State.  They can let the municipalities enter or not if they choose.  So in...  in fact, what has happened across the country?   ",02-1238
0,NO QUESTIONS,02-1238
