0,"Elena Kagan  Well, do you actually have studies that show that video games are more harmful to minors than movies are?   INTERRUPTING Elena Kagan  Suppose a new study suggested that movies were just as violent.  Then, presumably, California could regulate movies just as it could regulate video games?   Elena Kagan  Mr. Morazzini, could I take you back to Justice Scalia's original question, which was what counts as deviant violence or morbid violence.  Because I read your briefs all the way through and the only thing that I found you said that was clearly covered by this statute was Postal 2.  But presumably the statute applies to more than one video game.  So what else does it apply to?  How many video games?  What kind of video games?  I mean, how would you describe in plain English what morbid violence is, what you have to see in a video game for it to be covered?   INTERRUPTING Elena Kagan  So anything that has those kinds of violence counts?   INTERRUPTING Elena Kagan  Well, so how do we separate violent games that are covered from violent games just as violent that are not covered?   INTERRUPTING Elena Kagan  So is what is covered here the mature category in the ratings?  Is that what this statute covers?  Is that what it's meant to cover?   Elena Kagan  Some but not all.   INTERRUPTING Elena Kagan  So could I just make -- make sure I understand that, Mr. Morazzini, because as I understand the State has given up its argument that the interest protected by this law is an interest in preventing minors who see these games from going out and committing violent acts themselves; that the State is not saying that that's the interest in the law; is that correct?  That instead the State is saying that the interest in the law is in protecting children's moral development generally?   Elena Kagan  You think Mortal Combat is prohibited by this statute?   Elena Kagan  It's a candidate, meaning, yes, a reasonable jury could find that Mortal Combat, which is an iconic game, which I am sure half of the clerks who work for us spend considerable amounts of time in their adolescence playing.   ",08-1448
1,"Elena Kagan  Well, Mr. Smith, is there any showing that the States could make that would satisfy you, that would say yes, that's a sufficient showing for this law to go forward?  You know, I understand that you think that the current studies don't suggest much of anything about harm.   Elena Kagan  But are there studies that would be enough?   Elena Kagan  Mr. Smith, do you think all video games are speech in the first instance?  Because you could look at these games and say they're the modern-day equivalent of Monopoly sets.  They are games.  They are things that people use to compete.  You know, when you think about some of them -- the first video game was Pong.  It was playing tennis on your TV.  How is that speech at all?   INTERRUPTING Elena Kagan  So are we going to separate video games into narrative video games and non-narrative video games?   ",08-1448
0,"Elena Kagan  Mr. Bilderback, I know that that's the principal fact that you rely upon that there's a difference, but could you give us a full catalogue of the facts that are different in the Federal court record from the facts that are different in the State court record?  Was there anything other than the medical testimony and the billing sheets, or is that the extent of it?   INTERRUPTING Elena Kagan  Although that--   Elena Kagan  --Well, Mr. Bilderback, going back to your question of what's a claim.  So the claim here could be ineffective assistance at the penalty stage.  Or you could be saying, no, the claim is ineffective assistance for failing to present evidence of organic brain damage.  That would be a narrower understanding of the claim.  Or still narrower, it might be ineffective assistance for failing to present evidence of a particular kind of brain damage, frontal lobe brain damage, which is what the new doctor said, as opposed to what the old doctor said, which was bipolar disorder.  So how do we choose the level of generality, if you will, when we try to figure out what the claim is?   ",09-1088
1,"Elena Kagan  But, Mr. Kennedy, do you agree with the State that there are two thing at issue here, there is the new medical testimony and there is also the billing sheets?   Elena Kagan  Oh, but that's not -- that was not presented as evidence in the State court, the billing sheets?   Elena Kagan  I think what's important is that they are not -- I mean, tell me if I am wrong, but they were not part of the State court record on which the State court made the 2254(d)(1) determination, is that right?   Elena Kagan  I'm sorry, I don't know--   ",09-1088
0,"Elena Kagan  Well, Mr. Hacker, you were saying that the question of whether there is support is reducible to the question of whether there are statistically significant findings.  Now, as I understand it, the FDA takes action all the time as to drugs -- they force the withdrawal of a drug from the market, they force relabeling of a drug -- on the basis of findings that are not statistically significant.  Now, clearly in those cases the market has a right to know the very things that are going to make the FDA take action against a product and that are going to severely affect the product's value to the company.  Not statistical significance there.   INTERRUPTING Elena Kagan  Well, it could and eventually it did.   INTERRUPTING Elena Kagan  And you are suggesting a test for what -- what counts as material, which is statistically significant, a test that the FDA itself doesn't use when it thinks about what it should what it should regulate.   Elena Kagan  In most cases we don't know whether the claim is false or not.  So let me give you a hypothetical.  There's a pharmaceutical company and it comes out with its first and only product, it's 100 percent of the sales, and it's a new contact lens solution.  And it sells this product to many, many, many hundreds of thousands of people.  And most of them use this product with no adverse effect whatsoever, but there are ten cases where somebody uses this product and they go blind.  Three of those ten cases, the person had to borrow a contact lens from a friend, only used it in one eye, they go blind only in that one eye.  This is not statistically significant.  There is no way that anybody would tell that you these ten cases are statistically significant.  Would you stop using that product and would a reasonable investor want to know about those ten cases?   INTERRUPTING Elena Kagan  There are a lot of contact lens solutions in the world.  So if I heard that, ten people went blind, three used it in one eye, three went blind in that eye, I'd stop using the product; and if I were holding stock in that company, I would sell the stock.   ",09-1156
1,"Elena Kagan  But Mr. Frederick, suppose you are the CEO of a pharmaceutical company with a new drug, you've just put it back on the market, and you get a report back, this drug has caused a death, right?  This is your first adverse effect report.  Do you have to disclose it?   Elena Kagan  Mr. Shah, what deference do you think that the SEC's understanding of materiality it's entitled to and why?   ",09-1156
0,"Elena Kagan  Do those policies ever distinguish between Federally funded projects and Non-Federally funded projects?   INTERRUPTING Elena Kagan  Mr. Stewart, could I ask you just a factual question?  When the Federal Government contracts with universities or other nonprofits, does it require those universities to get assignments from their employees?  And if so, how?   INTERRUPTING Elena Kagan  So why doesn't the Federal Government just require assignments from employees to the university?   Elena Kagan  Mr. Stewart, do you know, is this a Stanford-specific problem or is it a more general problem?  In other words, are there many universities that have agreements like Stanford's that would be subject to the Federal Circuit's ruling?  Or is this just an example of one university that unfortunately has a bad agreement?   INTERRUPTING ",09-1159
1,"Elena Kagan  Do you have an explanation, Mr. Fleming, of why it is that Congress left such a big problem off the table?   INTERRUPTING Elena Kagan  In other words, clearly Congress was thinking about how to protect the government's interests with respect to these patents, and to say, well, we have these interests with respect to patents that the university owns, but we don't have those same interests with respect to patents that the individual researcher owns, just seems bizarre.   INTERRUPTING ",09-1159
1,NO QUESTIONS,09-1163
0,"Elena Kagan  So can we talk about that reading, Mr. Yang?  Let's talk about the meaning of the statute.  The key word, key term, is ""personnel rules and practices"".  If I said to you, what's a personnel file, what would you say?   Elena Kagan  It could be referring to Exemption 6 or it could be referring to just generally in a conversation.  Your personnel file, what does it mean?   Elena Kagan  Can you think of another context in which it means something other than that?   Elena Kagan  It's a kind of H.R. file, right?   Elena Kagan  So why should there be any difference if you look at the term H.R. files and practices.   Elena Kagan  Mr. Yang, if -- if we assume that a majority of this Court finds this statutory interpretation untenable and that you lose, but that the Court is also concerned about the government's reliance interests here, and about this set of documents that have been exempted under exemption 2 that would become unexempt, is there anything that the Court can do about that?  Is there anything that the government would need to -- to advance -- to deal with those reliance interests?   Elena Kagan  I am assuming, yes.  That's just an assumption.   INTERRUPTING ",09-1163
1,"Elena Kagan  Well, Mr. Monahan, do you mean by that that you would have a blanket rule that a decision on Federal Rule of Civil Procedure 23 can never be preclusive as to a State Rule of Civil Procedure 23?   Elena Kagan  Well, suppose the State says: We will not consider ourselves bound; we do have our own law with respect to Rule 23, but sometimes we'll go along with the Federal rule and sometimes we won't.  Is it then up to the courts to actually try to determine whether the -- the West Virginia court in this case would have gone along, would have interpreted its own rule of civil procedure the same way that the Federal Court interpreted the Federal rule?   Elena Kagan  When -- when Congress enacted CAFA, did Congress think about this precise issue, the issue that Justice Ginsburg is raising about a lawyer going from State to State with a different named plaintiff?  Was that -- was that part of what Congress was reacting to?   ",09-1205
